Experience,Designation,Salary,Publications,BookChapters,ConsultancyWork,FundReceived,Membership
3.771771771771772,Assistant Professor,38528.52852852853,25.965965965965967,3.8842099694902035,3771.771771771772,1422.6262298334373,15.627176765562723
3.810810810810811,Assistant Professor,38648.64864864865,26.26126126126126,3.9042596280528326,3810.810810810811,1452.227903579255,15.708656376478608
3.84984984984985,Assistant Professor,38768.76876876877,26.556556556556558,3.9242068497212785,3849.8498498498498,1482.134386638891,15.78947745676313
3.888888888888889,Assistant Professor,38888.88888888889,26.85185185185185,3.9440531887330774,3888.8888888888887,1512.3456790123455,15.869650565820418
3.927927927927928,Assistant Professor,39009.00900900901,27.147147147147148,3.9638001604157234,3927.927927927928,1542.8617806996187,15.949186011096472
3.966966966966967,Assistant Professor,39129.12912912913,27.44244244244244,3.983449242536908,3966.966966966967,1573.68269170071,16.02809385603193
4.006006006006006,Assistant Professor,39249.249249249246,27.73773773773774,4.003001876595116,4006.0060060060055,1604.808412015619,16.1063839277035
4.045045045045045,Assistant Professor,39369.36936936937,28.033033033033032,4.02245946905375,4045.045045045045,1636.238941644347,16.184065824168606
4.084084084084084,Assistant Professor,39489.48948948949,28.32832832832833,4.041823392521788,4084.084084084084,1667.9742805868934,16.261148921526917
4.123123123123124,Assistant Professor,39609.60960960961,28.623623623623622,4.061094986883771,4123.123123123124,1700.0144288432584,16.337642380711806
4.162162162162162,Assistant Professor,39729.729729729734,28.91891891891892,4.0802755603817555,4162.1621621621625,1732.3593864134405,16.413555154024056
4.201201201201201,Assistant Professor,39849.84984984985,29.214214214214216,4.099366390651707,4201.201201201201,1765.0091532974411,16.488895991419366
4.24024024024024,Assistant Professor,39969.96996996997,29.50950950950951,4.118368725716647,4240.24024024024,1797.963729495261,16.563673446560834
4.2792792792792795,Assistant Professor,40090.09009009009,29.804804804804807,4.137283784938751,4279.27927927928,1831.223115006899,16.637895882646784
4.318318318318319,Assistant Professor,40210.21021021021,30.1001001001001,4.1561127599324434,4318.318318318319,1864.7873098323555,16.7115714780239
4.357357357357357,Assistant Professor,40330.33033033033,30.395395395395397,4.174856815440433,4357.357357357358,1898.6563139716293,16.784708231595108
4.396396396396396,Assistant Professor,40450.45045045045,30.69069069069069,4.193517090174497,4396.396396396396,1932.8301274247217,16.85731396803115
4.435435435435435,Assistant Professor,40570.57057057057,30.985985985985987,4.2120946976227565,4435.4354354354355,1967.3087501916327,16.929396342794277
4.474474474474475,Assistant Professor,40690.690690690695,31.28128128128128,4.230590726825025,4474.474474474475,2002.0921822723626,17.000962846982194
4.513513513513514,Assistant Professor,40810.81081081081,31.576576576576578,4.249006243117802,4513.513513513514,2037.1804236669107,17.07202081199992
4.5525525525525525,Assistant Professor,40930.93093093093,31.87187187187187,4.267342288850311,4552.552552552553,2072.573474375276,17.14257741406681
4.591591591591592,Assistant Professor,41051.05105105105,32.167167167167165,4.285599884072983,4591.591591591592,2108.2713343974606,17.212639678565687
4.63063063063063,Assistant Professor,41171.17117117117,32.46246246246246,4.303780027199639,4630.630630630631,2144.274003733463,17.282214484240672
4.66966966966967,Assistant Professor,41291.29129129129,32.75775775775776,4.3218836956446065,4669.66966966967,2180.5814823832843,17.351308567250022
4.708708708708709,Assistant Professor,41411.41141141141,33.05305305305305,4.33991184643592,4708.708708708709,2217.193770346924,17.419928525079854
4.747747747747748,Assistant Professor,41531.53153153153,33.34834834834835,4.357865416805685,4747.747747747748,2254.1108676243807,17.488080820324555
4.786786786786787,Assistant Professor,41651.65165165165,33.64364364364364,4.375745324758646,4786.786786786787,2291.3327742156575,17.55577178433923
4.8258258258258255,Assistant Professor,41771.771771771775,33.93893893893894,4.39355246961992,4825.825825825826,2328.859490120751,17.6230076207693
4.864864864864865,Assistant Professor,41891.89189189189,34.234234234234236,4.411287732562847,4864.864864864865,2366.691015339664,17.689794408962353
4.903903903903904,Assistant Professor,42012.01201201201,34.529529529529526,4.428951977117794,4903.903903903904,2404.8273498723956,17.756138107266683
4.942942942942944,Assistant Professor,42132.13213213213,34.82482482482483,4.446546049662792,4942.942942942944,2443.268493718945,17.82204455622122
4.981981981981982,Assistant Professor,42252.25225225225,35.12012012012012,4.464070779896744,4981.981981981982,2482.014446879312,17.887519481640997
5.0210210210210215,Assistant Professor,42372.372372372374,35.41541541541542,4.481526981296005,5021.021021021022,2521.065209353498,17.952568497602257
5.06006006006006,Assistant Professor,42492.49249249249,35.710710710710714,4.49891545155499,5060.06006006006,2560.4207811415017,18.017197109331104
5.099099099099099,Assistant Professor,42612.61261261261,36.006006006006004,4.5162369730115355,5099.0990990990995,2600.081162243325,18.081410715999407
5.138138138138138,Assistant Professor,42732.73273273274,36.3013013013013,4.533492313057622,5138.138138138138,2640.046352658965,18.145214613431513
5.177177177177177,Assistant Professor,42852.852852852855,36.5965965965966,4.550682224536087,5177.177177177177,2680.3163523884245,18.208613996725134
5.216216216216217,Assistant Professor,42972.97297297297,36.89189189189189,4.567807446123892,5216.216216216217,2720.8911614317026,18.27161396278971
5.255255255255255,Assistant Professor,43093.09309309309,37.187187187187185,4.584868702702512,5255.255255255255,2761.770779788798,18.33421951280528
5.2942942942942945,Assistant Professor,43213.21321321321,37.48248248248248,4.601866705715973,5294.294294294295,2802.9552074597123,18.396435554604892
5.333333333333334,Assistant Professor,43333.333333333336,37.77777777777778,4.618802153517007,5333.333333333334,2844.444444444445,18.458266904983308
5.372372372372372,Assistant Professor,43453.453453453454,38.073073073073076,4.635675731701851,5372.372372372372,2886.238490742995,18.519718291934847
5.411411411411412,Assistant Professor,43573.57357357357,38.36836836836837,4.652488113434106,5411.411411411412,2928.337346355365,18.58079435682281
5.45045045045045,Assistant Professor,43693.6936936937,38.66366366366366,4.669239959758098,5450.45045045045,2970.7410112815514,18.641499656483113
5.48948948948949,Assistant Professor,43813.81381381382,38.95895895895896,4.685931919902162,5489.48948948949,3013.449485521558,18.70183866526442
5.528528528528529,Assistant Professor,43933.933933933935,39.254254254254256,4.702564631572236,5528.528528528529,3056.4627690753823,18.761815777007108
5.5675675675675675,Assistant Professor,44054.05405405405,39.54954954954955,4.71913872123614,5567.5675675675675,3099.7808619430243,18.82143530696324
5.606606606606607,Assistant Professor,44174.17417417417,39.84484484484484,4.735654804398905,5606.606606606607,3143.4037641244854,18.880701493659636
5.645645645645645,Assistant Professor,44294.29429429429,40.14014014014014,4.75211348586948,5645.645645645645,3187.3314756197638,18.939618500706057
5.684684684684685,Assistant Professor,44414.414414414416,40.43543543543544,4.768515360019168,5684.684684684685,3231.5639964288616,18.99819041855046
5.723723723723724,Assistant Professor,44534.534534534534,40.730730730730734,4.784861011032076,5723.723723723724,3276.1013265517777,19.05642126618311
5.762762762762763,Assistant Professor,44654.65465465465,41.026026026026024,4.801151013147894,5762.762762762763,3320.943465988511,19.11431499279137
5.801801801801802,Assistant Professor,44774.77477477478,41.32132132132132,4.817385930897296,5801.801801801802,3366.090414739064,19.171875479366907
5.840840840840841,Assistant Professor,44894.8948948949,41.61661661661662,4.833566319330207,5840.840840840841,3411.542172803435,19.229106540266837
5.87987987987988,Assistant Professor,45015.015015015015,41.911911911911915,4.849692724237229,5879.87987987988,3457.2987401816226,19.286011924730516
5.918918918918919,Assistant Professor,45135.13513513513,42.207207207207205,4.86576568236446,5918.918918918919,3503.3601168736313,19.342595318353382
5.957957957957958,Assistant Professor,45255.25525525525,42.5025025025025,4.881785721621939,5957.957957957958,3549.7263028794555,19.398860344519324
5.996996996996997,Assistant Professor,45375.37537537538,42.7977977977978,4.897753361285967,5996.996996996997,3596.3972981991,19.454810565793025
6.036036036036037,Assistant Professor,45495.495495495496,43.093093093093096,4.913669112195503,6036.036036036036,3643.3731028325633,19.51044948527352
6.075075075075075,Assistant Professor,45615.615615615614,43.38838838838839,4.929533476942853,6075.075075075075,3690.6537167798424,19.565780547910336
6.114114114114114,Assistant Professor,45735.73573573574,43.68368368368368,4.945346950058859,6114.114114114114,3738.2391400409424,19.620807141783416
6.153153153153153,Assistant Professor,45855.85585585586,43.97897897897898,4.961110018192764,6153.153153153153,3786.1293726158588,19.675532599348017
6.192192192192192,Assistant Professor,45975.975975975976,44.274274274274276,4.976823160286968,6192.192192192192,3834.324414504595,19.729960198645717
6.231231231231232,Assistant Professor,46096.096096096095,44.56956956956957,4.9924868477468145,6231.2312312312315,3882.824265707149,19.78409316448268
6.27027027027027,Assistant Professor,46216.21621621621,44.86486486486486,5.0081015446056085,6270.27027027027,3931.628926223521,19.837934669576146
6.3093093093093096,Assistant Professor,46336.33633633634,45.16016016016016,5.023667707685018,6309.309309309309,3980.7383960537118,19.891487835670286
6.348348348348349,Assistant Professor,46456.45645645646,45.45545545545546,5.03918578675101,6348.348348348349,4030.152675197721,19.94475573462228
6.387387387387387,Assistant Professor,46576.576576576575,45.750750750750754,5.054656224665487,6387.387387387387,4079.8717636555475,19.997741389459648
6.426426426426427,Assistant Professor,46696.6966966967,46.046046046046044,5.0700794575337484,6426.426426426427,4129.895661427194,20.050447775409722
6.465465465465465,Assistant Professor,46816.81681681682,46.34134134134134,5.085455914847937,6465.465465465465,4180.224368512656,20.102877820902126
6.504504504504505,Assistant Professor,46936.93693693694,46.63663663663664,5.100786019626585,6504.504504504504,4230.857884911939,20.155034408545088
6.543543543543544,Assistant Professor,47057.057057057056,46.931931931931935,5.116070188550405,6543.543543543544,4281.79621062504,20.206920376076454
6.5825825825825826,Assistant Professor,47177.177177177175,47.227227227227225,5.131308832094432,6582.582582582582,4333.039345651958,20.258538517290162
6.621621621621622,Assistant Professor,47297.29729729729,47.52252252252252,5.146502354656654,6621.621621621622,4384.587289992696,20.30989158293889
6.66066066066066,Assistant Professor,47417.41741741742,47.81781781781782,5.161651154683223,6660.66066066066,4436.440043647251,20.360982281613676
6.6996996996997,Assistant Professor,47537.53753753754,48.113113113113116,5.176755624790376,6699.6996996996995,4488.5976066156245,20.411813280601166
6.738738738738739,Assistant Professor,47657.65765765766,48.40840840840841,5.191816151883169,6738.738738738739,4541.059978897818,20.462387206719214
6.777777777777778,Assistant Professor,47777.77777777778,48.7037037037037,5.206833117271103,6777.777777777777,4593.827160493827,20.5127066471314
6.816816816816817,Assistant Professor,47897.8978978979,48.998998998999,5.221806896780775,6816.816816816817,4646.899151403656,20.562774150141216
6.855855855855856,Assistant Professor,48018.01801801802,49.294294294294296,5.236737860865619,6855.855855855856,4700.275951627304,20.61259222596646
6.894894894894895,Assistant Professor,48138.138138138136,49.58958958958959,5.251626374712845,6894.894894894895,4753.957561164769,20.662163347494374
6.933933933933934,Assistant Professor,48258.258258258255,49.88488488488488,5.266472798347651,6933.933933933934,4807.943980016053,20.711489951018265
6.972972972972973,Assistant Professor,48378.37837837838,50.18018018018018,5.281277486734805,6972.9729729729725,4862.235208181154,20.760574436955956
7.012012012012012,Assistant Professor,48498.4984984985,50.47547547547548,5.296040789877666,7012.012012012012,4916.831245660074,20.809419170550704
7.051051051051052,Assistant Professor,48618.61861861862,50.770770770770774,5.310763052914732,7051.051051051051,4971.732092452814,20.858026482555154
7.09009009009009,Assistant Professor,48738.73873873874,51.066066066066064,5.325444616213782,7090.09009009009,5026.93774855937,20.906398669898657
7.129129129129129,Assistant Professor,48858.85885885886,51.36136136136136,5.340085815463691,7129.129129129129,5082.4482139797465,20.954537996338573
7.168168168168169,Assistant Professor,48978.97897897898,51.65665665665666,5.354686981763983,7168.168168168168,5138.26348871394,21.002446693095994
7.207207207207207,Assistant Professor,49099.0990990991,51.951951951951955,5.369248441712195,7207.207207207207,5194.383572761952,21.050126959476245
7.246246246246247,Assistant Professor,49219.219219219216,52.247247247247245,5.383770517489112,7246.246246246246,5250.808466123783,21.09758096347473
7.285285285285285,Assistant Professor,49339.339339339334,52.54254254254254,5.398253526941945,7285.285285285285,5307.53816879943,21.144810842368425
7.324324324324325,Assistant Professor,49459.45945945946,52.83783783783784,5.4126977836654895,7324.324324324324,5364.572680788898,21.1918187032935
7.363363363363364,Assistant Professor,49579.57957957958,53.133133133133136,5.427103597081362,7363.3633633633635,5421.912002092183,21.23860662380941
7.402402402402402,Assistant Professor,49699.699699699704,53.42842842842843,5.44147127251533,7402.402402402402,5479.556132709286,21.285176652449827
7.441441441441442,Assistant Professor,49819.81981981982,53.72372372372372,5.455801111272823,7441.441441441441,5537.505072640209,21.331530809260883
7.48048048048048,Assistant Professor,49939.93993993994,54.01901901901902,5.470093410712647,7480.480480480481,5595.758821884948,21.377671086326888
7.51951951951952,Assistant Professor,50060.06006006006,54.314314314314316,5.484348464318991,7519.519519519519,5654.317380443507,21.423599448284072
7.558558558558559,Assistant Professor,50180.18018018018,54.60960960960961,5.498566561771734,7558.5585585585595,5713.180748315885,21.469317832822522
7.597597597597598,Assistant Professor,50300.300300300296,54.9049049049049,5.512747989015133,7597.597597597598,5772.348925502079,21.51482815117671
7.636636636636637,Assistant Professor,50420.42042042042,55.2002002002002,5.526893028324915,7636.636636636637,5831.821912002093,21.560132288604933
7.675675675675676,Assistant Professor,50540.54054054054,55.4954954954955,5.541001958373838,7675.675675675677,5891.599707815925,21.605232104857915
7.714714714714715,Assistant Professor,50660.660660660666,55.790790790790794,5.555075054295743,7714.714714714715,5951.682312943574,21.650129434636895
7.753753753753754,Assistant Professor,50780.780780780784,56.086086086086084,5.569112587748161,7753.753753753755,6012.069727385043,21.694826088041488
7.792792792792793,Assistant Professor,50900.9009009009,56.38138138138138,5.583114826973485,7792.792792792793,6072.761951140329,21.739323851007583
7.831831831831832,Assistant Professor,51021.02102102102,56.67667667667668,5.597082036858789,7831.8318318318325,6133.758984209435,21.783624485735512
7.8708708708708714,Assistant Professor,51141.14114114114,56.971971971971975,5.611014478994283,7870.870870870872,6195.060826592359,21.82772973110881
7.90990990990991,Assistant Professor,51261.26126126126,57.26726726726727,5.624912411730483,7909.90990990991,6256.6674782891,21.871641303103782
7.948948948948949,Assistant Professor,51381.38138138138,57.56256256256256,5.638776090234103,7948.94894894895,6318.57893929966,21.915360895190062
7.987987987987988,Assistant Professor,51501.5015015015,57.85785785785786,5.652605766542715,7987.987987987988,6380.795209624039,21.958890178722548
8.027027027027028,Assistant Professor,51621.62162162162,58.153153153153156,5.666401689618211,8027.027027027028,6443.316289262237,22.00223080332476
8.066066066066067,Assistant Professor,51741.741741741745,58.44844844844845,5.6801641053990926,8066.066066066068,6506.142178214253,22.045384397263952
8.105105105105105,Assistant Professor,51861.861861861864,58.74374374374374,5.693893256851626,8105.105105105105,6569.272876480083,22.088352567818184
8.144144144144144,Assistant Professor,51981.98198198198,59.03903903903904,5.707589384019893,8144.144144144145,6632.708384059735,22.131136901635536
8.183183183183184,Assistant Professor,52102.1021021021,59.334334334334336,5.721252724074749,8183.183183183184,6696.448700953207,22.173738965085636
8.222222222222221,Assistant Professor,52222.22222222222,59.62962962962963,5.734883511361751,8222.22222222222,6760.493827160492,22.216160304603783
8.26126126126126,Assistant Professor,52342.34234234234,59.92492492492492,5.74848197744805,8261.261261261261,6824.8437626816,22.258402447027763
8.3003003003003,Assistant Professor,52462.46246246246,60.22022022022022,5.762048351168289,8300.3003003003,6889.498507516525,22.300466899927592
8.33933933933934,Assistant Professor,52582.58258258258,60.51551551551552,5.7755828586695355,8339.33933933934,6954.458061665269,22.34235515192836
8.378378378378379,Assistant Professor,52702.70270270271,60.810810810810814,5.78908572345526,8378.378378378378,7019.722425127831,22.38406867302635
8.417417417417418,Assistant Professor,52822.822822822825,61.106106106106104,5.802557166428408,8417.417417417419,7085.291597904213,22.42560891489855
8.456456456456458,Assistant Professor,52942.942942942944,61.4014014014014,5.815997405933554,8456.456456456457,7151.165579994411,22.46697731120581
8.495495495495495,Assistant Professor,53063.06306306306,61.6966966966967,5.8294066577982,8495.495495495496,7217.344371398425,22.508175277889734
8.534534534534535,Assistant Professor,53183.18318318318,61.991991991991995,5.84278513537321,8534.534534534534,7283.827972116261,22.549204213463483
8.573573573573574,Assistant Professor,53303.3033033033,62.28728728728729,5.8561330495724135,8573.573573573574,7350.616382147915,22.59006549929662
8.612612612612612,Assistant Professor,53423.423423423425,62.58258258258258,5.869450608911404,8612.612612612611,7417.709601493384,22.63076049989419
8.651651651651651,Assistant Professor,53543.54354354354,62.87787787787788,5.882738019545542,8651.651651651651,7485.107630152675,22.67129056317014
8.69069069069069,Assistant Professor,53663.66366366367,63.173173173173176,5.895995485307189,8690.69069069069,7552.810468125783,22.71165702071518
8.72972972972973,Assistant Professor,53783.78378378379,63.46846846846847,5.909223207742192,8729.72972972973,7620.8181154127105,22.751861188059316
8.76876876876877,Assistant Professor,53903.903903903905,63.76376376376376,5.922421386145626,8768.768768768768,7689.130572013455,22.791904364929078
8.807807807807809,Assistant Professor,54024.024024024024,64.05905905905905,5.935590217596834,8807.807807807809,7757.747837928019,22.831787835499668
8.846846846846848,Assistant Professor,54144.14414414414,64.35435435435436,5.94872989699376,8846.846846846847,7826.669913156401,22.871512868642046
8.885885885885887,Assistant Professor,54264.26426426426,64.64964964964966,5.961840617086602,8885.885885885888,7895.896797698601,22.911080718165167
8.924924924924925,Assistant Professor,54384.384384384386,64.94494494494495,5.9749225685108005,8924.924924924924,7965.428491554617,22.950492623053428
8.963963963963964,Assistant Professor,54504.504504504504,65.24024024024024,5.9879759398193855,8963.963963963964,8035.2649947244545,22.98974980769946
9.003003003003004,Assistant Professor,54624.62462462462,65.53553553553553,6.001000917514679,9003.003003003003,8105.406307208111,23.02885348213236
9.042042042042043,Assistant Professor,54744.74474474475,65.83083083083083,6.013997686079383,9042.042042042043,8175.852429005585,23.067804842241486
9.08108108108108,Assistant Professor,54864.86486486487,66.12612612612612,6.026966428007072,9081.08108108108,8246.603360116873,23.10660506999591
9.12012012012012,Assistant Professor,54984.984984984985,66.42142142142143,6.039907323832087,9120.12012012012,8317.659100541983,23.145255333659634
9.15915915915916,Assistant Professor,55105.1051051051,66.71671671671672,6.052820552158856,9159.159159159159,8389.019650280912,23.183756788002647
9.198198198198199,Assistant Professor,55225.22522522522,67.01201201201201,6.065706289690657,9198.198198198199,8460.68500933366,23.22211057450794
9.237237237237238,Assistant Professor,55345.34534534534,67.30730730730731,6.078564711257827,9237.237237237237,8532.655177700226,23.260317821574592
9.276276276276276,Assistant Professor,55465.465465465466,67.6026026026026,6.09139598984544,9276.276276276276,8604.930155380605,23.29837964471695
9.315315315315315,Assistant Professor,55585.585585585584,67.8978978978979,6.104200296620456,9315.315315315314,8677.509942374807,23.336297146760057
